datetime,price,side,traded_quantity,is_intraday,unable_to_trade_days
2022-03-15 12:30:00,840.0,1,25,True,8
2022-03-15 12:35:00,817.0,-1,25,True,8
2022-03-15 14:30:00,455.55,1,25,True,8
2022-03-16 09:30:00,653.05,-1,25,True,8
2022-03-16 09:50:00,693.65,-1,25,True,8
2022-03-16 09:50:00,717.0,1,25,True,8
2022-03-16 10:50:00,687.75,-1,25,True,8
2022-03-16 10:55:00,724.8,1,25,True,8
2022-03-16 10:55:00,724.8,1,25,True,8
2022-03-16 11:30:00,688.05,1,25,True,8
2022-03-16 11:35:00,685.65,-1,25,True,8
2022-03-16 11:40:00,680.85,-1,25,True,8
2022-03-16 11:45:00,699.4,1,25,True,8
2022-03-16 12:00:00,675.8,-1,25,True,8
2022-03-16 12:15:00,695.9,1,25,True,8
2022-03-16 12:50:00,695.5,-1,25,True,8
2022-03-16 13:05:00,708.6,1,25,True,8
2022-03-16 13:25:00,695.65,-1,25,True,8
2022-03-16 13:40:00,715.5,1,25,True,8
2022-03-16 13:50:00,692.65,-1,25,True,8
2022-03-16 13:55:00,718.9,1,25,True,8
2022-03-16 14:30:00,614.35,1,25,True,8
2022-03-17 09:30:00,546.45,-1,25,True,8
2022-03-17 09:40:00,517.0,-1,25,True,8
2022-03-17 09:55:00,619.75,1,25,True,8
2022-03-17 09:55:00,619.75,1,25,True,8
2022-03-17 12:05:00,487.15,1,25,True,8
2022-03-17 12:15:00,613.35,-1,25,True,8
2022-03-17 12:15:00,442.35,-1,25,True,8
2022-03-17 12:20:00,586.0,1,25,True,8
2022-03-17 12:20:00,472.4,1,25,True,8
2022-03-17 12:30:00,420.0,-1,25,True,8
2022-03-17 12:55:00,459.45,1,25,True,8
2022-03-17 13:00:00,457.8,-1,25,True,8
2022-03-17 13:40:00,456.6,1,25,True,8
2022-03-17 13:45:00,454.7,-1,25,True,8
2022-03-17 14:30:00,335.55,1,25,True,8
2022-03-21 09:30:00,792.1,-1,25,True,8
2022-03-21 09:30:00,864.8,1,25,True,8
2022-03-21 09:35:00,777.35,-1,25,True,8
2022-03-21 11:00:00,779.7,1,25,True,8
2022-03-21 11:05:00,806.75,-1,25,True,8
2022-03-21 11:40:00,752.15,-1,25,True,8
2022-03-21 11:45:00,858.65,1,25,True,8
2022-03-21 12:10:00,835.25,-1,25,True,8
2022-03-21 12:15:00,866.15,1,25,True,8
2022-03-21 14:00:00,686.0,1,25,True,8
2022-03-21 14:25:00,646.5,-1,25,True,8
2022-03-21 14:30:00,641.85,1,25,True,8
2022-03-22 09:30:00,783.4,-1,25,True,8
2022-03-22 10:55:00,702.45,1,25,True,8
2022-03-22 11:35:00,690.0,-1,25,True,8
2022-03-22 12:40:00,824.95,1,25,True,8
2022-03-22 12:45:00,645.0,-1,25,True,8
2022-03-22 14:30:00,391.75,1,25,True,8
2022-03-23 09:30:00,642.65,-1,25,True,8
2022-03-23 13:20:00,433.5,1,25,True,8
2022-03-23 13:30:00,419.5,-1,25,True,8
2022-03-23 14:30:00,368.0,1,25,True,8
2022-03-24 09:30:00,551.9,-1,25,True,8
2022-03-24 11:50:00,475.65,1,25,True,8
2022-03-24 11:55:00,567.0,-1,25,True,8
2022-03-24 13:25:00,523.2,1,25,True,8
2022-03-24 13:40:00,395.7,-1,25,True,8
2022-03-24 14:25:00,447.0,1,25,True,8
2022-03-25 09:30:00,946.9,-1,25,True,8
2022-03-25 09:45:00,1021.35,1,25,True,8
2022-03-25 09:50:00,709.05,-1,25,True,8
2022-03-25 10:10:00,778.0,1,25,True,8
2022-03-25 10:15:00,941.35,-1,25,True,8
2022-03-25 10:20:00,977.2,1,25,True,8
2022-03-25 10:25:00,744.05,-1,25,True,8
2022-03-25 11:00:00,985.15,-1,25,True,8
2022-03-25 11:05:00,972.0,1,25,True,8
2022-03-25 11:15:00,970.6,-1,25,True,8
2022-03-25 11:20:00,985.0,1,25,True,8
2022-03-25 12:00:00,788.75,1,25,True,8
2022-03-25 12:05:00,916.8,-1,25,True,8
2022-03-25 13:30:00,951.5,1,25,True,8
2022-03-25 13:35:00,759.7,-1,25,True,8
2022-03-25 13:35:00,814.3,1,25,True,8
2022-03-25 13:40:00,900.9,-1,25,True,8
2022-03-25 14:30:00,841.8,1,25,True,8
2022-03-28 09:30:00,831.1,-1,25,True,8
2022-03-28 09:55:00,864.65,1,25,True,8
2022-03-28 10:05:00,837.0,-1,25,True,8
2022-03-28 10:50:00,852.4,1,25,True,8
2022-03-28 11:05:00,830.2,-1,25,True,8
2022-03-28 11:10:00,845.0,1,25,True,8
2022-03-28 11:25:00,675.05,-1,25,True,8
2022-03-28 11:35:00,725.5,1,25,True,8
2022-03-28 11:40:00,815.0,-1,25,True,8
2022-03-28 11:55:00,839.7,1,25,True,8
2022-03-28 12:05:00,814.0,-1,25,True,8
2022-03-28 12:10:00,900.0,1,25,True,8
2022-03-28 12:10:00,900.0,1,25,True,8
2022-03-28 12:15:00,633.45,-1,25,True,8
2022-03-28 14:30:00,370.0,1,25,True,8
2022-03-29 09:30:00,704.7,-1,25,True,8
2022-03-29 09:30:00,667.6,-1,25,True,8
2022-03-29 09:50:00,693.65,1,25,True,8
2022-03-29 11:00:00,677.45,1,25,True,8
2022-03-29 11:05:00,684.85,-1,25,True,8
2022-03-29 11:10:00,654.0,-1,25,True,8
2022-03-29 11:15:00,695.8,1,25,True,8
2022-03-29 12:25:00,660.25,1,25,True,8
2022-03-29 12:30:00,696.75,-1,25,True,8
2022-03-29 12:35:00,618.7,-1,25,True,8
2022-03-29 12:35:00,775.9,1,25,True,8
2022-03-29 12:35:00,775.9,1,25,True,8
2022-03-29 12:50:00,690.7,1,25,True,8
2022-03-29 12:55:00,653.0,-1,25,True,8
2022-03-29 13:10:00,792.55,1,25,True,8
2022-03-29 13:15:00,562.7,-1,25,True,8
2022-03-29 14:30:00,542.15,1,25,True,8
2022-03-30 09:30:00,544.05,-1,25,True,8
2022-03-30 12:10:00,442.2,1,25,True,8
2022-03-30 12:25:00,421.0,-1,25,True,8
2022-03-30 12:45:00,456.0,1,25,True,8
2022-03-30 13:15:00,428.2,-1,25,True,8
2022-03-30 13:40:00,754.45,-1,25,True,8
2022-03-30 13:40:00,470.0,1,25,True,8
2022-03-30 14:00:00,430.0,-1,25,True,8
2022-03-30 14:00:00,722.6,1,25,True,8
2022-03-30 14:05:00,442.35,1,25,True,8
2022-03-30 14:15:00,421.95,-1,25,True,8
2022-03-30 14:30:00,421.15,1,25,True,8
2022-03-31 09:35:00,379.5,-1,25,True,8
2022-03-31 10:35:00,373.1,1,25,True,8
2022-03-31 10:40:00,660.0,-1,25,True,8
2022-03-31 11:00:00,338.0,-1,25,True,8
2022-03-31 11:00:00,708.9,1,25,True,8
2022-03-31 11:00:00,708.9,1,25,True,8
2022-03-31 11:15:00,366.9,1,25,True,8
2022-03-31 11:25:00,346.75,-1,25,True,8
2022-03-31 11:30:00,379.15,1,25,True,8
2022-03-31 11:35:00,647.6,-1,25,True,8
2022-03-31 12:25:00,648.9,1,25,True,8
2022-03-31 12:35:00,345.0,-1,25,True,8
2022-03-31 12:50:00,379.0,1,25,True,8
2022-03-31 13:00:00,360.0,-1,25,True,8
2022-03-31 13:20:00,665.0,-1,25,True,8
2022-03-31 13:20:00,380.65,1,25,True,8
2022-03-31 14:25:00,642.9,1,25,True,8
2022-04-01 09:35:00,678.6,-1,25,True,8
2022-04-01 14:30:00,354.55,1,25,True,8
2022-04-04 09:30:00,702.95,-1,25,True,8
2022-04-04 10:40:00,452.95,1,25,True,8
2022-04-04 10:50:00,443.85,-1,25,True,8
2022-04-04 10:55:00,588.0,1,25,True,8
2022-04-04 13:10:00,491.5,-1,25,True,8
2022-04-04 13:20:00,513.5,1,25,True,8
2022-04-04 13:30:00,482.45,-1,25,True,8
2022-04-04 13:35:00,511.75,1,25,True,8
2022-04-04 13:40:00,509.6,-1,25,True,8
2022-04-04 14:05:00,515.4,1,25,True,8
2022-04-04 14:10:00,509.3,-1,25,True,8
2022-04-04 14:30:00,401.0,1,25,True,8
2022-04-05 09:30:00,645.85,-1,25,True,8
2022-04-05 09:35:00,610.5,-1,25,True,8
2022-04-05 09:35:00,815.0,1,25,True,8
2022-04-05 10:25:00,535.0,1,25,True,8
2022-04-05 10:40:00,470.05,-1,25,True,8
2022-04-05 10:45:00,522.5,1,25,True,8
2022-04-05 11:00:00,756.85,-1,25,True,8
2022-04-05 11:15:00,771.8,1,25,True,8
2022-04-05 11:30:00,724.05,-1,25,True,8
2022-04-05 11:35:00,780.0,1,25,True,8
2022-04-05 11:50:00,527.65,-1,25,True,8
2022-04-05 11:55:00,535.0,1,25,True,8
2022-04-05 12:00:00,753.05,-1,25,True,8
2022-04-05 12:15:00,762.7,1,25,True,8
2022-04-05 12:25:00,537.5,-1,25,True,8
2022-04-05 12:25:00,743.0,-1,25,True,8
2022-04-05 12:35:00,758.05,1,25,True,8
2022-04-05 12:40:00,755.9,-1,25,True,8
2022-04-05 12:45:00,542.25,1,25,True,8
2022-04-05 14:05:00,550.2,-1,25,True,8
2022-04-05 14:15:00,562.7,1,25,True,8
2022-04-05 14:20:00,740.65,1,25,True,8
2022-04-05 14:25:00,510.95,-1,25,True,8
2022-04-05 14:30:00,534.8,1,25,True,8
2022-04-06 09:35:00,516.55,-1,25,True,8
2022-04-06 09:40:00,674.0,-1,25,True,8
2022-04-06 09:45:00,643.95,1,25,True,8
2022-04-06 11:05:00,552.75,1,25,True,8
2022-04-06 11:15:00,598.0,-1,25,True,8
2022-04-06 11:20:00,607.9,1,25,True,8
2022-04-06 11:30:00,527.2,-1,25,True,8
2022-04-06 11:55:00,648.85,1,25,True,8
2022-04-06 12:00:00,516.75,-1,25,True,8
2022-04-06 13:00:00,606.65,1,25,True,8
2022-04-06 13:05:00,514.95,-1,25,True,8
2022-04-06 13:15:00,575.25,-1,25,True,8
2022-04-06 13:20:00,591.6,1,25,True,8
2022-04-06 13:45:00,566.5,-1,25,True,8
2022-04-06 13:50:00,588.6,1,25,True,8
2022-04-06 14:00:00,572.15,-1,25,True,8
2022-04-06 14:05:00,640.25,1,25,True,8
2022-04-06 14:25:00,553.7,1,25,True,8
2022-04-07 09:35:00,459.55,-1,25,True,8
2022-04-07 10:00:00,624.65,-1,25,True,8
2022-04-07 10:00:00,442.7,1,25,True,8
2022-04-07 10:10:00,643.25,1,25,True,8
2022-04-07 10:15:00,390.2,-1,25,True,8
2022-04-07 10:25:00,434.6,1,25,True,8
2022-04-07 10:30:00,591.8,-1,25,True,8
2022-04-07 10:40:00,432.85,-1,25,True,8
2022-04-07 10:40:00,601.4,1,25,True,8
2022-04-07 13:30:00,157.95,1,25,True,8
2022-04-07 13:45:00,780.55,-1,25,True,8
2022-04-07 13:50:00,724.25,1,25,True,8
2022-04-08 09:30:00,833.0,-1,25,True,8
2022-04-08 09:55:00,880.2,1,25,True,8
2022-04-08 09:55:00,880.2,1,25,True,8
2022-04-08 10:00:00,632.65,-1,25,True,8
2022-04-08 10:15:00,991.4,-1,25,True,8
2022-04-08 10:20:00,706.4,1,25,True,8
2022-04-08 10:30:00,636.5,-1,25,True,8
2022-04-08 11:10:00,704.25,1,25,True,8
2022-04-08 11:40:00,652.6,-1,25,True,8
2022-04-08 11:55:00,860.0,1,25,True,8
2022-04-08 14:30:00,497.75,1,25,True,8
2022-04-11 09:35:00,590.0,-1,25,True,8
2022-04-11 10:00:00,585.0,1,25,True,8
2022-04-11 10:10:00,516.1,-1,25,True,8
2022-04-11 12:25:00,508.15,1,25,True,8
2022-04-11 12:55:00,470.0,-1,25,True,8
2022-04-11 13:45:00,483.3,1,25,True,8
2022-04-11 13:55:00,465.5,-1,25,True,8
2022-04-11 14:30:00,464.15,1,25,True,8
2022-04-12 09:30:00,578.15,-1,25,True,8
2022-04-12 09:30:00,654.0,1,25,True,8
2022-04-12 09:35:00,502.4,-1,25,True,8
2022-04-12 09:40:00,641.9,1,25,True,8
2022-04-12 09:45:00,506.1,-1,25,True,8
2022-04-12 09:55:00,581.45,1,25,True,8
2022-04-12 10:00:00,560.0,-1,25,True,8
2022-04-12 10:00:00,580.0,-1,25,True,8
2022-04-12 10:10:00,598.25,1,25,True,8
2022-04-12 10:25:00,572.95,1,25,True,8
2022-04-12 10:30:00,571.0,-1,25,True,8
2022-04-12 10:55:00,569.25,-1,25,True,8
2022-04-12 11:00:00,591.6,1,25,True,8
2022-04-12 13:35:00,626.65,-1,25,True,8
2022-04-12 13:40:00,564.0,1,25,True,8
2022-04-12 13:50:00,618.15,1,25,True,8
2022-04-12 13:55:00,487.6,-1,25,True,8
2022-04-12 14:30:00,247.7,1,25,True,8
2022-04-13 09:30:00,481.7,-1,25,True,8
2022-04-13 09:30:00,509.8,1,25,True,8
2022-04-13 09:35:00,516.05,-1,25,True,8
2022-04-13 14:30:00,189.9,1,25,True,8
2022-04-18 09:30:00,666.25,-1,25,True,8
2022-04-18 09:50:00,675.65,-1,25,True,8
2022-04-18 10:05:00,784.15,1,25,True,8
2022-04-18 10:05:00,784.15,1,25,True,8
2022-04-18 11:20:00,713.55,-1,25,True,8
2022-04-18 11:25:00,660.25,1,25,True,8
2022-04-18 11:35:00,644.0,-1,25,True,8
2022-04-18 11:50:00,683.2,1,25,True,8
2022-04-18 12:00:00,631.85,-1,25,True,8
2022-04-18 12:00:00,745.25,1,25,True,8
2022-04-18 14:30:00,516.0,1,25,True,8
2022-04-19 09:30:00,558.2,-1,25,True,8
2022-04-19 09:35:00,656.65,-1,25,True,8
2022-04-19 09:35:00,629.45,1,25,True,8
2022-04-19 10:40:00,613.45,1,25,True,8
2022-04-19 10:45:00,608.3,-1,25,True,8
2022-04-19 10:50:00,582.4,-1,25,True,8
2022-04-19 10:50:00,641.65,1,25,True,8
2022-04-19 11:00:00,591.55,1,25,True,8
2022-04-19 11:05:00,619.45,-1,25,True,8
2022-04-19 13:00:00,584.0,1,25,True,8
2022-04-19 13:05:00,608.45,-1,25,True,8
2022-04-19 13:15:00,637.25,1,25,True,8
2022-04-19 13:20:00,553.35,-1,25,True,8
2022-04-19 14:30:00,450.05,1,25,True,8
2022-04-20 09:35:00,515.0,-1,25,True,8
2022-04-20 10:30:00,646.9,-1,25,True,8
2022-04-20 10:30:00,605.0,1,25,True,8
2022-04-20 11:00:00,647.9,1,25,True,8
2022-04-20 11:05:00,495.9,-1,25,True,8
2022-04-20 11:25:00,565.05,1,25,True,8
2022-04-20 11:30:00,579.6,-1,25,True,8
2022-04-20 12:05:00,532.5,-1,25,True,8
2022-04-20 12:05:00,618.9,1,25,True,8
2022-04-20 13:15:00,645.55,-1,25,True,8
2022-04-20 13:20:00,642.45,1,25,True,8
2022-04-20 13:30:00,529.75,1,25,True,8
2022-04-20 13:35:00,590.4,-1,25,True,8
2022-04-20 13:45:00,496.05,-1,25,True,8
2022-04-20 13:50:00,648.65,1,25,True,8
2022-04-20 13:50:00,648.65,1,25,True,8
2022-04-20 14:30:00,459.5,1,25,True,8
2022-04-21 09:35:00,589.7,-1,25,True,8
2022-04-21 09:35:00,439.3,-1,25,True,8
2022-04-21 09:50:00,488.0,1,25,True,8
2022-04-21 10:55:00,478.2,-1,25,True,8
2022-04-21 10:55:00,558.5,1,25,True,8
2022-04-21 14:30:00,277.55,1,25,True,8
2022-04-22 09:30:00,737.35,-1,25,True,8
2022-04-22 10:40:00,714.65,1,25,True,8
2022-04-22 11:00:00,663.7,-1,25,True,8
2022-04-22 11:25:00,732.45,-1,25,True,8
2022-04-22 11:25:00,688.1,1,25,True,8
2022-04-22 11:25:00,688.1,1,25,True,8
2022-04-22 11:30:00,735.0,1,25,True,8
2022-04-22 11:35:00,657.7,-1,25,True,8
2022-04-22 12:10:00,678.1,1,25,True,8
2022-04-22 12:15:00,711.45,-1,25,True,8
2022-04-22 12:35:00,726.15,1,25,True,8
2022-04-22 12:40:00,660.4,-1,25,True,8
2022-04-22 12:50:00,675.15,1,25,True,8
2022-04-22 13:00:00,703.05,-1,25,True,8
2022-04-22 14:30:00,530.0,1,25,True,8
2022-04-25 09:30:00,733.05,-1,25,True,8
2022-04-25 12:20:00,646.6,1,25,True,8
2022-04-25 12:50:00,596.5,-1,25,True,8
2022-04-25 13:50:00,616.1,1,25,True,8
2022-04-25 14:05:00,576.8,-1,25,True,8
2022-04-25 14:20:00,636.15,1,25,True,8
2022-04-26 09:35:00,582.6,-1,25,True,8
2022-04-26 09:50:00,667.8,-1,25,True,8
2022-04-26 09:55:00,590.4,1,25,True,8
2022-04-26 10:05:00,567.8,-1,25,True,8
2022-04-26 10:05:00,678.5,1,25,True,8
2022-04-26 10:10:00,597.85,1,25,True,8
2022-04-26 10:10:00,597.85,1,25,True,8
2022-04-26 10:15:00,644.0,-1,25,True,8
2022-04-26 10:25:00,581.15,-1,25,True,8
2022-04-26 10:30:00,592.1,1,25,True,8
2022-04-26 11:20:00,568.8,-1,25,True,8
2022-04-26 11:20:00,675.15,1,25,True,8
2022-04-26 12:05:00,665.75,-1,25,True,8
2022-04-26 12:15:00,670.25,1,25,True,8
2022-04-26 12:45:00,661.0,-1,25,True,8
2022-04-26 12:45:00,635.0,1,25,True,8
2022-04-26 13:45:00,644.5,1,25,True,8
2022-04-26 13:50:00,561.85,-1,25,True,8
2022-04-26 13:55:00,596.15,1,25,True,8
2022-04-26 14:00:00,616.35,-1,25,True,8
2022-04-26 14:10:00,588.6,-1,25,True,8
2022-04-26 14:15:00,636.55,1,25,True,8
2022-04-26 14:20:00,675.15,1,25,True,8
2022-04-26 14:25:00,546.85,-1,25,True,8
2022-04-26 14:30:00,555.0,1,25,True,8
2022-04-27 09:30:00,610.0,-1,25,True,8
2022-04-27 09:45:00,529.7,-1,25,True,8
2022-04-27 09:55:00,608.6,1,25,True,8
2022-04-27 10:15:00,607.85,-1,25,True,8
2022-04-27 10:15:00,558.0,1,25,True,8
2022-04-27 13:45:00,516.5,1,25,True,8
2022-04-27 13:50:00,602.0,-1,25,True,8
2022-04-27 13:50:00,613.25,1,25,True,8
2022-04-27 14:00:00,454.0,-1,25,True,8
2022-04-27 14:10:00,489.2,1,25,True,8
2022-04-27 14:20:00,440.65,-1,25,True,8
2022-04-27 14:30:00,480.15,1,25,True,8
2022-04-28 09:30:00,505.2,-1,25,True,8
2022-04-28 09:35:00,524.0,-1,25,True,8
2022-04-28 09:35:00,539.75,1,25,True,8
2022-04-28 09:45:00,508.85,-1,25,True,8
2022-04-28 09:50:00,564.3,1,25,True,8
2022-04-28 10:55:00,469.0,1,25,True,8
2022-04-28 11:00:00,548.45,-1,25,True,8
2022-04-28 11:05:00,464.85,-1,25,True,8
2022-04-28 11:05:00,562.2,1,25,True,8
2022-04-28 11:25:00,500.2,1,25,True,8
2022-04-28 11:30:00,523.75,-1,25,True,8
2022-04-28 14:30:00,186.5,1,25,True,8
2022-04-29 09:30:00,719.95,-1,25,True,8
2022-04-29 09:40:00,755.2,1,25,True,8
2022-04-29 09:45:00,657.4,-1,25,True,8
2022-04-29 10:25:00,646.0,1,25,True,8
2022-04-29 10:35:00,741.0,-1,25,True,8
2022-04-29 10:45:00,754.8,1,25,True,8
2022-04-29 10:55:00,735.0,-1,25,True,8
2022-04-29 11:00:00,764.7,1,25,True,8
2022-04-29 11:10:00,739.5,-1,25,True,8
2022-04-29 12:30:00,704.75,1,25,True,8
2022-04-29 12:40:00,655.55,-1,25,True,8
2022-04-29 13:50:00,697.0,1,25,True,8
2022-04-29 14:00:00,687.75,-1,25,True,8
2022-04-29 14:30:00,583.65,1,25,True,8
2022-05-02 09:30:00,650.8,-1,25,True,8
2022-05-02 09:30:00,658.8,1,25,True,8
2022-05-02 09:40:00,606.25,-1,25,True,8
2022-05-02 10:05:00,777.0,-1,25,True,8
2022-05-02 10:05:00,656.7,1,25,True,8
2022-05-02 10:35:00,751.25,1,25,True,8
2022-05-02 10:40:00,610.0,-1,25,True,8
2022-05-02 10:50:00,730.05,-1,25,True,8
2022-05-02 10:50:00,665.0,1,25,True,8
2022-05-02 12:05:00,724.1,1,25,True,8
2022-05-02 12:10:00,625.95,-1,25,True,8
2022-05-02 12:45:00,648.7,1,25,True,8
2022-05-02 12:50:00,682.55,-1,25,True,8
2022-05-02 12:55:00,621.1,-1,25,True,8
2022-05-02 12:55:00,749.2,1,25,True,8
2022-05-02 13:15:00,737.45,-1,25,True,8
2022-05-02 13:20:00,740.2,1,25,True,8
2022-05-02 13:25:00,655.1,1,25,True,8
2022-05-02 13:35:00,738.7,-1,25,True,8
2022-05-02 13:35:00,581.25,-1,25,True,8
2022-05-02 13:55:00,733.0,1,25,True,8
2022-05-02 14:05:00,711.6,-1,25,True,8
2022-05-02 14:10:00,727.25,1,25,True,8
2022-05-02 14:20:00,700.0,-1,25,True,8
2022-05-02 14:25:00,631.4,1,25,True,8
2022-05-02 14:30:00,700.5,1,25,True,8
2022-05-04 09:30:00,585.0,-1,25,True,8
2022-05-04 09:35:00,540.0,-1,25,True,8
2022-05-04 09:35:00,640.85,1,25,True,8
2022-05-04 09:50:00,599.5,-1,25,True,8
2022-05-04 09:55:00,633.25,1,25,True,8
2022-05-04 11:20:00,486.55,1,25,True,8
2022-05-04 11:30:00,477.25,-1,25,True,8
2022-05-04 13:25:00,402.8,1,25,True,8
2022-05-04 14:00:00,388.95,-1,25,True,8
2022-05-04 14:30:00,169.25,1,25,True,8
2022-05-05 09:30:00,558.0,-1,25,True,8
2022-05-05 11:30:00,427.2,1,25,True,8
2022-05-05 11:55:00,565.25,-1,25,True,8
2022-05-05 12:25:00,541.85,1,25,True,8
2022-05-05 12:35:00,380.85,-1,25,True,8
2022-05-05 12:40:00,463.0,1,25,True,8
2022-05-05 13:00:00,520.0,-1,25,True,8
2022-05-05 14:30:00,110.0,1,25,True,8
2022-05-06 09:35:00,696.55,-1,25,True,8
2022-05-06 09:45:00,827.05,-1,25,True,8
2022-05-06 09:55:00,755.75,1,25,True,8
2022-05-06 11:30:00,753.85,1,25,True,8
2022-05-06 11:40:00,744.3,-1,25,True,8
2022-05-06 11:50:00,779.8,1,25,True,8
2022-05-06 11:50:00,779.8,1,25,True,8
2022-05-06 12:05:00,753.9,-1,25,True,8
2022-05-06 12:15:00,785.0,1,25,True,8
2022-05-06 12:30:00,720.55,-1,25,True,8
2022-05-06 12:45:00,742.15,1,25,True,8
2022-05-06 12:55:00,695.65,-1,25,True,8
2022-05-06 13:25:00,811.7,1,25,True,8
2022-05-06 13:30:00,704.3,-1,25,True,8
2022-05-06 13:40:00,782.75,1,25,True,8
2022-05-06 13:50:00,736.6,-1,25,True,8
2022-05-06 13:50:00,764.8,-1,25,True,8
2022-05-06 13:55:00,732.3,1,25,True,8
2022-05-06 13:55:00,793.8,1,25,True,8
2022-05-06 14:05:00,695.45,-1,25,True,8
2022-05-06 14:30:00,736.95,1,25,True,8
2022-05-09 09:30:00,720.05,-1,25,True,8
2022-05-09 09:50:00,632.4,-1,25,True,8
2022-05-09 09:50:00,743.85,1,25,True,8
2022-05-09 11:15:00,639.0,1,25,True,8
2022-05-09 11:25:00,616.8,-1,25,True,8
2022-05-09 13:30:00,522.35,1,25,True,8
2022-05-09 13:40:00,468.85,-1,25,True,8
2022-05-09 14:00:00,880.0,-1,25,True,8
2022-05-09 14:00:00,596.1,1,25,True,8
2022-05-09 14:05:00,815.4,1,25,True,8
2022-05-09 14:05:00,815.4,1,25,True,8
2022-05-10 09:35:00,717.35,-1,25,True,8
2022-05-10 09:35:00,559.4,-1,25,True,8
2022-05-10 09:45:00,625.0,1,25,True,8
2022-05-10 10:20:00,693.05,1,25,True,8
2022-05-10 10:25:00,602.45,-1,25,True,8
2022-05-10 11:20:00,597.5,1,25,True,8
2022-05-10 11:25:00,692.85,-1,25,True,8
2022-05-10 11:25:00,595.6,-1,25,True,8
2022-05-10 11:30:00,730.3,1,25,True,8
2022-05-10 11:30:00,730.3,1,25,True,8
2022-05-10 14:30:00,341.0,1,25,True,8
2022-05-11 09:30:00,569.05,-1,25,True,8
2022-05-11 09:35:00,638.3,1,25,True,8
2022-05-11 09:40:00,511.95,-1,25,True,8
2022-05-11 11:30:00,430.95,1,25,True,8
2022-05-11 11:45:00,712.45,-1,25,True,8
2022-05-11 11:55:00,734.55,1,25,True,8
2022-05-11 12:05:00,439.1,-1,25,True,8
2022-05-11 13:50:00,356.8,1,25,True,8
2022-05-11 14:05:00,666.0,-1,25,True,8
2022-05-11 14:30:00,655.4,1,25,True,8
2022-05-12 09:30:00,609.3,-1,25,True,8
2022-05-12 10:30:00,540.5,1,25,True,8
2022-05-12 10:45:00,514.0,-1,25,True,8
2022-05-12 13:15:00,354.5,1,25,True,8
2022-05-12 13:25:00,313.6,-1,25,True,8
2022-05-12 14:30:00,25.35,1,25,True,8
2022-05-13 09:30:00,704.1,-1,25,True,8
2022-05-13 09:35:00,871.2,1,25,True,8
2022-05-13 09:40:00,685.0,-1,25,True,8
2022-05-13 10:45:00,725.65,1,25,True,8
2022-05-13 10:50:00,798.3,-1,25,True,8
2022-05-13 10:55:00,858.05,1,25,True,8
2022-05-13 11:00:00,673.4,-1,25,True,8
2022-05-13 11:05:00,709.8,1,25,True,8
2022-05-13 11:10:00,818.75,-1,25,True,8
2022-05-13 11:15:00,711.0,-1,25,True,8
2022-05-13 11:15:00,853.0,1,25,True,8
2022-05-13 11:30:00,824.15,-1,25,True,8
2022-05-13 11:30:00,722.3,1,25,True,8
2022-05-13 11:55:00,824.5,1,25,True,8
2022-05-13 12:05:00,715.85,-1,25,True,8
2022-05-13 12:05:00,804.85,-1,25,True,8
2022-05-13 12:10:00,844.25,1,25,True,8
2022-05-13 12:15:00,706.0,1,25,True,8
2022-05-13 12:20:00,811.05,-1,25,True,8
2022-05-13 12:25:00,840.3,1,25,True,8
2022-05-13 12:30:00,684.95,-1,25,True,8
2022-05-13 12:40:00,721.45,1,25,True,8
2022-05-13 12:45:00,799.7,-1,25,True,8
2022-05-13 13:25:00,756.35,-1,25,True,8
2022-05-13 13:30:00,750.35,1,25,True,8
2022-05-13 14:00:00,702.8,-1,25,True,8
2022-05-13 14:00:00,830.0,1,25,True,8
2022-05-13 14:30:00,418.95,1,25,True,8
2022-05-16 09:30:00,703.6,-1,25,True,8
2022-05-16 11:20:00,529.6,1,25,True,8
2022-05-16 12:25:00,539.0,-1,25,True,8
2022-05-16 12:35:00,594.9,1,25,True,8
2022-05-16 12:45:00,727.6,-1,25,True,8
2022-05-16 13:05:00,753.7,1,25,True,8
2022-05-16 13:35:00,521.7,-1,25,True,8
2022-05-16 14:30:00,498.75,1,25,True,8
2022-05-17 09:30:00,636.95,-1,25,True,8
2022-05-17 09:30:00,671.3,1,25,True,8
2022-05-17 09:45:00,639.45,-1,25,True,8
2022-05-17 09:45:00,658.0,-1,25,True,8
2022-05-17 09:50:00,735.8,1,25,True,8
2022-05-17 10:15:00,621.65,1,25,True,8
2022-05-17 10:20:00,674.8,-1,25,True,8
2022-05-17 14:30:00,354.25,1,25,True,8
2022-05-18 09:30:00,598.75,-1,25,True,8
2022-05-18 10:00:00,597.3,1,25,True,8
2022-05-18 10:10:00,500.9,-1,25,True,8
2022-05-18 10:30:00,541.5,1,25,True,8
2022-05-18 10:40:00,575.0,-1,25,True,8
2022-05-18 10:45:00,605.85,1,25,True,8
2022-05-18 10:55:00,533.1,-1,25,True,8
2022-05-18 11:35:00,606.6,-1,25,True,8
2022-05-18 11:40:00,616.25,1,25,True,8
2022-05-18 11:45:00,612.1,-1,25,True,8
2022-05-18 11:50:00,622.0,1,25,True,8
2022-05-18 11:55:00,549.2,1,25,True,8
2022-05-18 12:00:00,585.7,-1,25,True,8
2022-05-18 12:05:00,536.9,-1,25,True,8
2022-05-18 12:05:00,613.8,1,25,True,8
2022-05-18 14:30:00,252.8,1,25,True,8
